doi,publisher,type,created,created_year
10.5194/acpd-12-33127-2012,Copernicus GmbH,posted-content,2012-12-20,2012
10.5194/acpd-12-32063-2012,Copernicus GmbH,posted-content,2012-12-14,2012
10.5194/acpd-12-6283-2012,Copernicus GmbH,posted-content,2012-09-20,2012
10.5194/acpd-12-28451-2012,Copernicus GmbH,posted-content,2012-10-30,2012
10.5194/acpd-12-25487-2012,Copernicus GmbH,posted-content,2012-09-26,2012
10.5194/acpd-12-6989-2012,Copernicus GmbH,posted-content,2012-03-07,2012
10.5194/acpd-12-16923-2012,Copernicus GmbH,posted-content,2012-07-10,2012
10.5194/acpd-12-28891-2012,Copernicus GmbH,posted-content,2012-11-06,2012
10.5194/acpd-12-20901-2012,Copernicus GmbH,posted-content,2012-08-20,2012
10.5194/acpd-12-24847-2012,Copernicus GmbH,posted-content,2012-09-21,2012
10.5194/acpd-12-27475-2012,Copernicus GmbH,posted-content,2012-10-19,2012
10.5194/acpd-12-30869-2012,Copernicus GmbH,posted-content,2012-11-30,2012
10.5194/acpd-12-27989-2012,Copernicus GmbH,posted-content,2012-10-24,2012
10.5194/acpd-12-8771-2012,Copernicus GmbH,posted-content,2012-04-05,2012
10.5194/acpd-12-28837-2012,Copernicus GmbH,posted-content,2012-11-05,2012
10.5194/acpd-12-32985-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-12-31483-2012,Copernicus GmbH,posted-content,2012-12-06,2012
10.5194/acpd-12-32741-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-12-15743-2012,Copernicus GmbH,posted-content,2012-06-27,2012
10.5194/acpd-12-24501-2012,Copernicus GmbH,posted-content,2012-09-19,2012
10.5194/acpd-12-27775-2012,Copernicus GmbH,posted-content,2012-10-23,2012
10.5194/acpd-12-22269-2012,Copernicus GmbH,posted-content,2012-08-29,2012
10.5194/acpd-12-29967-2012,Copernicus GmbH,posted-content,2012-11-21,2012
10.5194/acpd-12-26207-2012,Copernicus GmbH,posted-content,2012-10-05,2012
10.5194/acpd-12-31031-2012,Copernicus GmbH,posted-content,2012-12-04,2012
10.5194/acpd-13-827-2013,Copernicus GmbH,posted-content,2013-01-09,2013
10.5194/acpd-12-33265-2012,Copernicus GmbH,posted-content,2012-12-20,2012
10.5194/acpd-12-25573-2012,Copernicus GmbH,posted-content,2012-09-26,2012
10.5194/acpd-12-31917-2012,Copernicus GmbH,posted-content,2012-12-11,2012
10.5194/acpd-10-27075-2010,Copernicus GmbH,posted-content,2010-11-09,2010
10.5194/acpd-12-17001-2012,Copernicus GmbH,posted-content,2012-07-10,2012
10.5194/acpd-12-20007-2012,Copernicus GmbH,posted-content,2012-08-10,2012
10.5194/acpd-12-27693-2012,Copernicus GmbH,posted-content,2012-10-22,2012
10.5194/acpd-12-29025-2012,Copernicus GmbH,posted-content,2012-11-12,2012
10.5194/acpd-12-32039-2012,Copernicus GmbH,posted-content,2012-12-13,2012
10.5194/acpd-12-18459-2012,Copernicus GmbH,posted-content,2012-07-28,2012
10.5194/acpd-12-24557-2012,Copernicus GmbH,posted-content,2012-09-19,2012
10.5194/acpd-12-21779-2012,Copernicus GmbH,posted-content,2012-08-23,2012
10.5194/acpd-12-24395-2012,Copernicus GmbH,posted-content,2012-09-18,2012
10.5194/acpd-12-23603-2012,Copernicus GmbH,posted-content,2012-09-11,2012
10.5194/acpd-12-31247-2012,Copernicus GmbH,posted-content,2012-12-05,2012
10.5194/acpd-12-25743-2012,Copernicus GmbH,posted-content,2012-09-30,2012
10.5194/acpd-12-29099-2012,Copernicus GmbH,posted-content,2012-11-13,2012
10.5194/acpd-12-31767-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-12-31561-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-12-27425-2012,Copernicus GmbH,posted-content,2012-10-18,2012
10.5194/acpd-12-26143-2012,Copernicus GmbH,posted-content,2012-10-05,2012
10.5194/acpd-12-20483-2012,Copernicus GmbH,posted-content,2012-08-16,2012
10.5194/acpd-12-28733-2012,Copernicus GmbH,posted-content,2012-11-05,2012
10.5194/acpd-12-13515-2012,Copernicus GmbH,posted-content,2012-05-31,2012
10.5194/acpd-12-23731-2012,Copernicus GmbH,posted-content,2012-09-12,2012
10.5194/acpd-12-16885-2012,Copernicus GmbH,posted-content,2012-07-10,2012
10.5194/acpd-12-30909-2012,Copernicus GmbH,posted-content,2012-11-30,2012
10.5194/acpd-13-1247-2013,Copernicus GmbH,posted-content,2013-01-11,2013
10.5194/acpd-13-475-2013,Copernicus GmbH,posted-content,2013-01-08,2013
10.5194/acpd-12-19987-2012,Copernicus GmbH,posted-content,2012-08-09,2012
10.5194/acpd-12-29887-2012,Copernicus GmbH,posted-content,2012-11-21,2012
10.5194/acpd-12-5771-2012,Copernicus GmbH,posted-content,2012-02-22,2012
10.5194/acpd-12-25833-2012,Copernicus GmbH,posted-content,2012-09-30,2012
10.5194/acpd-12-18959-2012,Copernicus GmbH,posted-content,2012-08-01,2012
10.5194/acpd-12-30203-2012,Copernicus GmbH,posted-content,2012-11-22,2012
10.5194/acpd-12-15837-2012,Copernicus GmbH,posted-content,2012-06-27,2012
10.5194/acpd-12-24351-2012,Copernicus GmbH,posted-content,2012-09-18,2012
10.5194/acpd-12-29607-2012,Copernicus GmbH,posted-content,2012-11-16,2012
10.5194/acpd-12-26685-2012,Copernicus GmbH,posted-content,2012-10-10,2012
10.5194/acpd-12-16259-2012,Copernicus GmbH,posted-content,2012-07-03,2012
10.5194/acpd-12-30589-2012,Copernicus GmbH,posted-content,2012-11-27,2012
10.5194/acpd-12-31629-2012,Copernicus GmbH,posted-content,2012-12-10,2012
10.5194/acpd-13-201-2013,Copernicus GmbH,posted-content,2013-01-04,2013
10.5194/acpd-12-21291-2012,Copernicus GmbH,posted-content,2012-08-21,2012
10.5194/acpd-13-2077-2013,Copernicus GmbH,journal-article,2013-01-22,2013
10.5194/acpd-12-29851-2012,Copernicus GmbH,posted-content,2012-11-20,2012
10.5194/acpd-12-27521-2012,Copernicus GmbH,posted-content,2012-10-19,2012
10.5194/acpd-12-24955-2012,Copernicus GmbH,posted-content,2012-09-21,2012
10.5194/acpd-12-21867-2012,Copernicus GmbH,posted-content,2012-08-24,2012
10.5194/acpd-13-863-2013,Copernicus GmbH,posted-content,2013-01-09,2013
10.5194/acpd-12-29147-2012,Copernicus GmbH,posted-content,2012-11-13,2012
10.5194/acpd-12-20593-2012,Copernicus GmbH,posted-content,2012-08-17,2012
10.5194/acpd-12-28467-2012,Copernicus GmbH,posted-content,2012-10-30,2012
10.5194/acpd-12-28705-2012,Copernicus GmbH,posted-content,2012-11-02,2012
10.5194/acpd-12-31153-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-12-29535-2012,Copernicus GmbH,posted-content,2012-11-16,2012
10.5194/acpd-12-17245-2012,Copernicus GmbH,posted-content,2012-07-12,2012
10.5194/acpd-12-32795-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-12-9451-2012,Copernicus GmbH,posted-content,2012-04-12,2012
10.5194/acpd-13-3179-2013,Copernicus GmbH,posted-content,2013-02-04,2013
10.5194/acpd-12-25551-2012,Copernicus GmbH,posted-content,2012-09-26,2012
10.5194/acpd-12-26503-2012,Copernicus GmbH,posted-content,2012-10-09,2012
10.5194/acpd-12-28155-2012,Copernicus GmbH,posted-content,2012-10-25,2012
10.5194/acpd-13-1201-2013,Copernicus GmbH,posted-content,2013-01-11,2013
10.5194/acpd-13-2759-2013,Copernicus GmbH,posted-content,2013-01-25,2013
10.5194/acpd-12-30825-2012,Copernicus GmbH,posted-content,2012-11-29,2012
10.5194/acpd-12-15709-2012,Copernicus GmbH,posted-content,2012-06-25,2012
10.5194/acpd-11-16745-2011,Copernicus GmbH,posted-content,2011-06-17,2011
10.5194/acpd-12-26401-2012,Copernicus GmbH,posted-content,2012-10-05,2012
10.5194/acpd-12-14043-2012,Copernicus GmbH,posted-content,2012-06-06,2012
10.5194/acpd-12-12759-2012,Copernicus GmbH,posted-content,2012-05-22,2012
10.5194/acpd-13-2179-2013,Copernicus GmbH,posted-content,2013-01-22,2013
10.5194/acpd-13-2217-2013,Copernicus GmbH,posted-content,2013-01-22,2013
10.5194/acpd-13-3915-2013,Copernicus GmbH,posted-content,2013-02-13,2013
10.5194/acpd-12-23135-2012,Copernicus GmbH,posted-content,2012-09-06,2012
10.5194/acpd-12-2115-2012,Copernicus GmbH,posted-content,2012-01-23,2012
10.5194/acpd-12-14727-2012,Copernicus GmbH,posted-content,2012-06-08,2012
10.5194/acpd-12-25915-2012,Copernicus GmbH,posted-content,2012-09-30,2012
10.5194/acpd-12-28493-2012,Copernicus GmbH,posted-content,2012-10-30,2012
10.5194/acpd-13-311-2013,Copernicus GmbH,posted-content,2013-01-07,2013
10.5194/acpd-12-27927-2012,Copernicus GmbH,posted-content,2012-10-24,2012
10.5194/acpd-12-27737-2012,Copernicus GmbH,posted-content,2012-10-22,2012
10.5194/acpd-13-935-2013,Copernicus GmbH,posted-content,2013-01-09,2013
10.5194/acpd-13-2725-2013,Copernicus GmbH,posted-content,2013-01-25,2013
10.5194/acpd-12-20351-2012,Copernicus GmbH,posted-content,2012-08-14,2012
10.5194/acpd-12-33359-2012,Copernicus GmbH,posted-content,2012-12-21,2012
10.5194/acpd-12-18605-2012,Copernicus GmbH,posted-content,2012-07-30,2012
10.5194/acpd-13-4391-2013,Copernicus GmbH,posted-content,2013-02-15,2013
10.5194/acpd-13-1327-2013,Copernicus GmbH,posted-content,2013-01-11,2013
10.5194/acpd-13-689-2013,Copernicus GmbH,posted-content,2013-01-08,2013
10.5194/acpd-12-26029-2012,Copernicus GmbH,posted-content,2012-10-02,2012
10.5194/acpd-12-30119-2012,Copernicus GmbH,posted-content,2012-11-22,2012
10.5194/acpd-12-31071-2012,Copernicus GmbH,posted-content,2012-12-04,2012
10.5194/acpd-13-1575-2013,Copernicus GmbH,posted-content,2013-01-15,2013
10.5194/acpd-12-27333-2012,Copernicus GmbH,posted-content,2012-10-17,2012
10.5194/acpd-13-527-2013,Copernicus GmbH,posted-content,2013-01-08,2013
10.5194/acpd-12-21679-2012,Copernicus GmbH,posted-content,2012-08-23,2012
10.5194/acpd-13-5279-2013,Copernicus GmbH,posted-content,2013-02-25,2013
10.5194/acpd-13-903-2013,Copernicus GmbH,posted-content,2013-01-09,2013
10.5194/acpd-12-30989-2012,Copernicus GmbH,posted-content,2012-12-03,2012
10.5194/acpd-12-19529-2012,Copernicus GmbH,posted-content,2012-08-07,2012
10.5194/acpd-12-21321-2012,Copernicus GmbH,posted-content,2012-08-21,2012
10.5194/acpd-12-18671-2012,Copernicus GmbH,posted-content,2012-07-31,2012
10.5194/acpd-13-4433-2013,Copernicus GmbH,posted-content,2013-02-15,2013
10.5194/acpd-13-2835-2013,Copernicus GmbH,posted-content,2013-01-28,2013
10.5194/acpd-12-25121-2012,Copernicus GmbH,posted-content,2012-09-24,2012
10.5194/acpd-12-33219-2012,Copernicus GmbH,posted-content,2012-12-20,2012
10.5194/acpd-12-31349-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-13-437-2013,Copernicus GmbH,posted-content,2013-01-07,2013
10.5194/acpd-13-3663-2013,Copernicus GmbH,posted-content,2013-02-08,2013
10.5194/acpd-12-18499-2012,Copernicus GmbH,posted-content,2012-07-28,2012
10.5194/acpd-13-765-2013,Copernicus GmbH,posted-content,2013-01-09,2013
10.5194/acpd-13-1435-2013,Copernicus GmbH,posted-content,2013-01-14,2013
10.5194/acpd-13-4183-2013,Copernicus GmbH,posted-content,2013-02-14,2013
10.5194/acpd-12-32473-2012,Copernicus GmbH,posted-content,2012-12-17,2012
10.5194/acpd-12-23093-2012,Copernicus GmbH,posted-content,2012-09-06,2012
10.5194/acpd-12-32613-2012,Copernicus GmbH,posted-content,2012-12-18,2012
10.5194/acpd-12-20033-2012,Copernicus GmbH,posted-content,2012-08-10,2012
10.5194/acpd-12-19371-2012,Copernicus GmbH,posted-content,2012-08-06,2012
10.5194/acpd-12-19423-2012,Copernicus GmbH,posted-content,2012-08-06,2012
10.5194/acpd-13-8101-2013,Copernicus GmbH,posted-content,2013-03-26,2013
10.5194/acpd-13-5429-2013,Copernicus GmbH,posted-content,2013-02-27,2013
10.5194/acpd-13-145-2013,Copernicus GmbH,posted-content,2013-01-04,2013
10.5194/acpd-13-4127-2013,Copernicus GmbH,posted-content,2013-02-14,2013
10.5194/acpd-12-21815-2012,Copernicus GmbH,posted-content,2012-08-23,2012
10.5194/acpd-12-27821-2012,Copernicus GmbH,posted-content,2012-10-23,2012
10.5194/acpd-13-5961-2013,Copernicus GmbH,posted-content,2013-03-06,2013
10.5194/acpd-13-2493-2013,Copernicus GmbH,posted-content,2013-01-24,2013
10.5194/acpd-12-28993-2012,Copernicus GmbH,posted-content,2012-11-09,2012
10.5194/acpd-12-31205-2012,Copernicus GmbH,posted-content,2012-12-05,2012
10.5194/acpd-12-32945-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-13-1-2013,Copernicus GmbH,posted-content,2013-01-02,2013
10.5194/acpd-13-8213-2013,Copernicus GmbH,posted-content,2013-03-26,2013
10.5194/acpd-13-2035-2013,Copernicus GmbH,posted-content,2013-01-21,2013
10.5194/acpd-13-8873-2013,Copernicus GmbH,posted-content,2013-04-03,2013
10.5194/acpd-13-7553-2013,Copernicus GmbH,posted-content,2013-03-20,2013
10.5194/acpd-13-3613-2013,Copernicus GmbH,posted-content,2013-02-08,2013
10.5194/acpd-13-6165-2013,Copernicus GmbH,posted-content,2013-03-07,2013
10.5194/acpd-13-2273-2013,Copernicus GmbH,posted-content,2013-01-22,2013
10.5194/acpd-13-2641-2013,Copernicus GmbH,posted-content,2013-01-24,2013
10.5194/acpd-13-3881-2013,Copernicus GmbH,posted-content,2013-02-12,2013
10.5194/acpd-13-1133-2013,Copernicus GmbH,posted-content,2013-01-10,2013
10.5194/acpd-13-2997-2013,Copernicus GmbH,posted-content,2013-01-30,2013
10.5194/acpd-13-6131-2013,Copernicus GmbH,posted-content,2013-03-07,2013
10.5194/acpd-12-23219-2012,Copernicus GmbH,posted-content,2012-09-07,2012
10.5194/acpd-13-1891-2013,Copernicus GmbH,posted-content,2013-01-17,2013
10.5194/acpd-13-3993-2013,Copernicus GmbH,posted-content,2013-02-14,2013
10.5194/acpd-13-4059-2013,Copernicus GmbH,posted-content,2013-02-14,2013
10.5194/acpd-13-3859-2013,Copernicus GmbH,posted-content,2013-02-12,2013
10.5194/acpd-12-14197-2012,Copernicus GmbH,posted-content,2012-06-07,2012
10.5194/acpd-12-33411-2012,Copernicus GmbH,posted-content,2012-12-21,2012
10.5194/acpd-13-4221-2013,Copernicus GmbH,posted-content,2013-02-14,2013
10.5194/acpd-13-6379-2013,Copernicus GmbH,posted-content,2013-03-11,2013
10.5194/acpd-12-27891-2012,Copernicus GmbH,posted-content,2012-10-24,2012
10.5194/acpd-13-5687-2013,Copernicus GmbH,posted-content,2013-03-04,2013
10.5194/acpd-13-7737-2013,Copernicus GmbH,posted-content,2013-03-21,2013
10.5194/acpd-12-19209-2012,Copernicus GmbH,posted-content,2012-08-02,2012
10.5194/acpd-13-4863-2013,Copernicus GmbH,posted-content,2013-02-20,2013
10.5194/acpd-13-2415-2013,Copernicus GmbH,posted-content,2013-01-23,2013
10.5194/acpd-13-3735-2013,Copernicus GmbH,posted-content,2013-02-11,2013
10.5194/acpd-13-1717-2013,Copernicus GmbH,posted-content,2013-01-15,2013
10.5194/acpd-13-581-2013,Copernicus GmbH,posted-content,2013-01-08,2013
10.5194/acpd-11-30877-2011,Copernicus GmbH,posted-content,2011-11-18,2011
10.5194/acpd-13-4491-2013,Copernicus GmbH,posted-content,2013-02-15,2013
10.5194/acpd-13-10499-2013,Copernicus GmbH,posted-content,2013-04-19,2013
10.5194/acpd-12-22023-2012,Copernicus GmbH,posted-content,2012-08-28,2012
10.5194/acpd-13-33-2013,Copernicus GmbH,posted-content,2013-01-03,2013
10.5194/acpd-13-3279-2013,Copernicus GmbH,posted-content,2013-02-04,2013
10.5194/acpd-12-32825-2012,Copernicus GmbH,posted-content,2012-12-19,2012
10.5194/acpd-13-1795-2013,Copernicus GmbH,posted-content,2013-01-17,2013
10.5194/acpd-13-2371-2013,Copernicus GmbH,posted-content,2013-01-22,2013
10.5194/acpd-13-4963-2013,Copernicus GmbH,posted-content,2013-02-20,2013
10.5194/acpd-13-3323-2013,Copernicus GmbH,posted-content,2013-02-04,2013
10.5194/acpd-13-3031-2013,Copernicus GmbH,posted-content,2013-01-30,2013
10.5194/acpd-13-8233-2013,Copernicus GmbH,posted-content,2013-03-26,2013
10.5194/acpd-13-177-2013,Copernicus GmbH,posted-content,2013-01-04,2013
10.5194/acpd-13-6455-2013,Copernicus GmbH,posted-content,2013-03-11,2013
10.5194/acpd-13-5729-2013,Copernicus GmbH,posted-content,2013-03-04,2013
10.5194/acpd-13-7349-2013,Copernicus GmbH,posted-content,2013-03-20,2013
10.5194/acpd-13-1279-2013,Copernicus GmbH,posted-content,2013-01-11,2013
10.5194/acpd-12-30327-2012,Copernicus GmbH,posted-content,2012-11-23,2012
10.5194/acpd-13-5477-2013,Copernicus GmbH,posted-content,2013-02-27,2013
10.5194/acpd-12-21065-2012,Copernicus GmbH,posted-content,2012-08-20,2012
10.5194/acpd-13-2243-2013,Copernicus GmbH,posted-content,2013-01-22,2013
10.5194/acpd-12-14697-2012,Copernicus GmbH,posted-content,2012-06-08,2012
10.5194/acpd-12-31187-2012,Copernicus GmbH,posted-content,2012-12-05,2012
10.5194/acpd-13-8333-2013,Copernicus GmbH,posted-content,2013-03-27,2013
10.5194/acpd-13-8489-2013,Copernicus GmbH,posted-content,2013-03-28,2013
10.5194/acpd-13-5871-2013,Copernicus GmbH,posted-content,2013-03-06,2013
10.5194/acpd-12-18163-2012,Copernicus GmbH,posted-content,2012-07-23,2012
10.5194/acpd-13-5923-2013,Copernicus GmbH,posted-content,2013-03-06,2013
10.5194/acpd-13-9653-2013,Copernicus GmbH,posted-content,2013-04-12,2013
10.5194/acpd-13-5365-2013,Copernicus GmbH,posted-content,2013-02-27,2013
10.5194/acpd-13-729-2013,Copernicus GmbH,posted-content,2013-01-09,2013
10.5194/acpd-13-10327-2013,Copernicus GmbH,posted-content,2013-04-19,2013
10.5194/acpd-12-22835-2012,Copernicus GmbH,posted-content,2012-09-03,2012
10.5194/acpd-13-3485-2013,Copernicus GmbH,posted-content,2013-02-06,2013
10.5194/acpd-12-32109-2012,Copernicus GmbH,posted-content,2012-12-17,2012
10.5194/acpd-12-21355-2012,Copernicus GmbH,posted-content,2012-08-21,2012
10.5194/acpd-13-5553-2013,Copernicus GmbH,posted-content,2013-02-27,2013
10.5194/acpd-12-16493-2012,Copernicus GmbH,posted-content,2012-07-05,2012
10.5194/acpd-13-1527-2013,Copernicus GmbH,posted-content,2013-01-15,2013
10.5194/acpd-13-3695-2013,Copernicus GmbH,posted-content,2013-02-08,2013
10.5194/acpd-13-4989-2013,Copernicus GmbH,posted-content,2013-02-21,2013
10.5194/acpd-13-10193-2013,Copernicus GmbH,posted-content,2013-04-19,2013
10.5194/acpd-13-9485-2013,Copernicus GmbH,posted-content,2013-04-11,2013
10.5194/acpd-12-25703-2012,Copernicus GmbH,posted-content,2012-09-30,2012
10.5194/acpd-13-3071-2013,Copernicus GmbH,posted-content,2013-01-30,2013
10.5194/acpd-12-30543-2012,Copernicus GmbH,posted-content,2012-11-26,2012
10.5194/acpd-13-3095-2013,Copernicus GmbH,posted-content,2013-02-01,2013
10.5194/acpd-13-9217-2013,Copernicus GmbH,posted-content,2013-04-08,2013
10.5194/acpd-13-1489-2013,Copernicus GmbH,posted-content,2013-01-15,2013
10.5194/acpd-12-31991-2012,Copernicus GmbH,posted-content,2012-12-13,2012
10.5194/acpd-12-23433-2012,Copernicus GmbH,posted-content,2012-09-10,2012
10.5194/acpd-13-5411-2013,Copernicus GmbH,posted-content,2013-02-27,2013
10.5194/acpd-13-11745-2013,Copernicus GmbH,posted-content,2013-05-02,2013
10.5194/acpd-13-6553-2013,Copernicus GmbH,posted-content,2013-03-11,2013
10.5194/acpd-13-1979-2013,Copernicus GmbH,posted-content,2013-01-21,2013
10.5194/acpd-13-2795-2013,Copernicus GmbH,posted-content,2013-01-25,2013
10.5194/acpd-13-633-2013,Copernicus GmbH,posted-content,2013-01-08,2013
10.5194/acpd-12-30571-2012,Copernicus GmbH,posted-content,2012-11-26,2012
10.5194/acpd-13-7463-2013,Copernicus GmbH,posted-content,2013-03-20,2013
10.5194/acpd-12-30081-2012,Copernicus GmbH,posted-content,2012-11-21,2012
10.5194/acpd-13-4839-2013,Copernicus GmbH,posted-content,2013-02-20,2013
10.5194/acpd-13-9567-2013,Copernicus GmbH,posted-content,2013-04-11,2013
10.5194/acpd-13-6807-2013,Copernicus GmbH,posted-content,2013-03-14,2013
10.5194/acpd-13-6295-2013,Copernicus GmbH,posted-content,2013-03-08,2013
10.5194/acpd-13-2351-2013,Copernicus GmbH,posted-content,2013-01-22,2013
10.5194/acpd-13-1045-2013,Copernicus GmbH,posted-content,2013-01-09,2013
10.5194/acpd-12-18741-2012,Copernicus GmbH,posted-content,2012-07-31,2012
10.5194/acpd-12-23975-2012,Copernicus GmbH,posted-content,2012-09-13,2012
10.5194/acpd-13-5769-2013,Copernicus GmbH,posted-content,2013-03-06,2013
10.5194/acpd-13-7871-2013,Copernicus GmbH,posted-content,2013-03-22,2013
10.5194/acpd-13-9151-2013,Copernicus GmbH,posted-content,2013-04-05,2013
10.5194/acpd-13-8701-2013,Copernicus GmbH,posted-content,2013-04-02,2013
10.5194/acpd-13-6007-2013,Copernicus GmbH,posted-content,2013-03-07,2013
10.5194/acpd-13-2695-2013,Copernicus GmbH,posted-content,2013-01-24,2013
10.5194/acpd-12-25441-2012,Copernicus GmbH,posted-content,2012-09-25,2012
10.5194/acpd-13-7431-2013,Copernicus GmbH,posted-content,2013-03-20,2013
10.5194/acpd-13-9267-2013,Copernicus GmbH,posted-content,2013-04-08,2013
10.5194/acpd-13-5649-2013,Copernicus GmbH,posted-content,2013-02-27,2013
10.5194/acpd-12-30661-2012,Copernicus GmbH,posted-content,2012-11-27,2012
10.5194/acpd-13-9917-2013,Copernicus GmbH,posted-content,2013-04-15,2013
10.5194/acpd-13-5315-2013,Copernicus GmbH,posted-content,2013-02-25,2013
10.5194/acpd-13-3451-2013,Copernicus GmbH,posted-content,2013-02-06,2013
10.5194/acpd-13-13191-2013,Copernicus GmbH,posted-content,2013-05-17,2013
10.5194/acpd-13-11213-2013,Copernicus GmbH,posted-content,2013-04-25,2013
10.5194/acpd-13-255-2013,Copernicus GmbH,posted-content,2013-01-07,2013
10.5194/acpd-12-1401-2012,Copernicus GmbH,posted-content,2012-01-13,2012
10.5194/acpd-13-10263-2013,Copernicus GmbH,posted-content,2013-04-19,2013
10.5194/acpd-13-5233-2013,Copernicus GmbH,posted-content,2013-02-22,2013
10.5194/acpd-13-6779-2013,Copernicus GmbH,posted-content,2013-03-13,2013
10.5194/acpd-13-7931-2013,Copernicus GmbH,posted-content,2013-03-22,2013
